year,origin,destination,GWP
2013,GR,CH,974243091.843854
2013,GR,CN,5823976398.54125
2013,GR,CY,233584225.227026
2013,GR,CZ,246342707.395038
2013,GR,DE,3359098068.1412
2013,GR,DK,325006215.078868
2013,GR,EE,25053546.6931219
2013,GR,ES,697341319.574403
2013,GR,FI,277668999.940372
2013,GR,FR,2205489957.16343
2013,GR,GB,2380902441.77476
2013,GR,GR,110865811997.161
2013,GR,HR,85219442.2689407
2013,GR,HU,168244423.348178
2013,GR,ID,283527036.913456
2013,GR,IE,165307531.893078
2013,GR,IN,979981749.645871
2013,GR,IT,2604777616.75185
2013,GR,JP,2312015560.31963
2013,GR,KR,1222389818.65619
2013,GR,LT,56253093.6705409
2013,GR,LU,44584507.2319117
2013,GR,LV,21155709.8676759
2013,GR,MT,21223609.8009849
2013,GR,MX,690301234.048117
2013,GR,NL,568568835.640953
2013,GR,NO,412025022.358683
2013,GR,PL,505898084.853186
2013,GR,PT,167845016.185734
2013,GR,RO,536724703.664759
2013,GR,RU,1387823763.33074
2013,GR,SE,479011575.783301
2013,GR,SI,351510625.766725
2013,GR,SK,105227205.274387
2013,GR,TR,2398818440.31763
2013,GR,TW,3074612299.26284
2013,GR,US,4746804030.65664
2013,GR,WA,2630551000.01261
2013,GR,WE,1231625511.85281
2013,GR,WF,2504618526.51971
2013,GR,WL,1048243149.88933
2013,GR,WM,2822258402.75118
2013,GR,ZA,121256698.283679
2013,HR,AT,124401234.529997
2013,HR,AU,58009148.2766759
2013,HR,BE,58710760.3678543
2013,HR,BG,18210295.100638
2013,HR,BR,77146547.3043458
2013,HR,CA,68457956.9954355
2013,HR,CH,115891252.153064
2013,HR,CN,201585105.321062
2013,HR,CY,5765550.58994071
2013,HR,CZ,108784552.875251
2013,HR,DE,356937983.814348
2013,HR,DK,29611057.1812691
2013,HR,EE,8199762.70248321
2013,HR,ES,59175655.3183168
2013,HR,FI,30411993.5810219
2013,HR,FR,155291475.87216
2013,HR,GB,149436042.913033
2013,HR,GR,50826520.3078259
2013,HR,HR,17437291996.1047
2013,HR,HU,131686011.836381
2013,HR,ID,28081240.2484486
2013,HR,IE,22975498.0390032
2013,HR,IN,71838673.3071836
2013,HR,IT,446937110.934961
2013,HR,JP,102864044.77259
2013,HR,KR,59206031.169238
2013,HR,LT,6430287.82211329
2013,HR,LU,7019656.42134968
2013,HR,LV,3920120.56970582
2013,HR,MT,11331533.6990911
2013,HR,MX,53890659.897406
2013,HR,NL,51318411.6793799
2013,HR,NO,63148487.7081698
2013,HR,PL,60273672.6495913
2013,HR,PT,22968671.2233307
2013,HR,RO,44383208.3646389
2013,HR,RU,206251223.091591
2013,HR,SE,49653185.5115475
2013,HR,SI,285426725.23651
2013,HR,SK,29594911.0601729
2013,HR,TR,115283184.421913
2013,HR,TW,703297997.541233
2013,HR,US,255892838.11799
2013,HR,WA,188833541.594232
2013,HR,WE,575575309.007875
2013,HR,WF,154003281.918033
2013,HR,WL,83274763.9779973
2013,HR,WM,278596236.139461
2013,HR,ZA,15229531.6221423
2013,HU,AT,1239291375.33782
2013,HU,AU,269736891.224652
2013,HU,BE,354049771.715086
2013,HU,BG,176202542.446036
2013,HU,BR,287100188.032031
2013,HU,CA,316535854.1106
2013,HU,CH,432430018.191514
2013,HU,CN,1125315151.04002
2013,HU,CY,25805939.9732597
2013,HU,CZ,447901725.98899
2013,HU,DE,3459146277.62157
2013,HU,DK,184142975.044547
2013,HU,EE,25657950.3354458
2013,HU,ES,428028150.278315
2013,HU,FI,136097230.311895
2013,HU,FR,1073601945.96556
2013,HU,GB,950307143.875303
2013,HU,GR,208379066.818519
2013,HU,HR,646801473.42312
2013,HU,HU,31960092263.9766
2013,HU,ID,128986244.109549
2013,HU,IE,105438549.881638
2013,HU,IN,257541706.485361
2013,HU,IT,1310094142.08693
2013,HU,JP,415099062.281708
2013,HU,KR,304873163.927859
2013,HU,LT,54426549.2867325
2013,HU,LU,37736550.4357171
2013,HU,LV,21732584.8268386
2013,HU,MT,5684366.66793863
2013,HU,MX,246683674.864643
2013,HU,NL,422695043.948013
2013,HU,NO,253000330.171815
2013,HU,PL,692676454.934673
2013,HU,PT,117276548.403823
2013,HU,RO,1316129667.63943
2013,HU,RU,1065399444.76599
2013,HU,SE,307908354.544825
2013,HU,SI,232819227.366077
2013,HU,SK,558976781.995874
2013,HU,TR,576862923.943804
2013,HU,TW,1105028201.27065
2013,HU,US,1255018399.70219
2013,HU,WA,956721574.683736
2013,HU,WE,1089338433.73386
2013,HU,WF,537599774.818231
2013,HU,WL,434047767.030645
2013,HU,WM,1040897981.36672
2013,HU,ZA,74202381.8473696
2013,ID,AT,344268912.098707
2013,ID,AU,3419873671.57198
2013,ID,BE,823749033.603718
2013,ID,BG,83048018.8050696
2013,ID,BR,1811629765.7161
2013,ID,CA,1439967649.9917
2013,ID,CH,877982295.682214
2013,ID,CN,28658599403.8506
2013,ID,CY,20040805.7155406
2013,ID,CZ,230345995.887895
2013,ID,DE,3678547434.08633
2013,ID,DK,255576461.35448
2013,ID,EE,34013853.4303113
2013,ID,ES,1114892553.73301
2013,ID,FI,283680665.172687
2013,ID,FR,1955225168.90728
2013,ID,GB,2807864371.76132
2013,ID,GR,245731576.079278
2013,ID,HR,54148974.5121124
2013,ID,HU,132022099.775622
2013,ID,ID,613044998093.685
2013,ID,IE,214954814.63306
2013,ID,IN,11721668263.4934
2013,ID,IT,1986273393.98166
2013,ID,JP,12773674702.5301
2013,ID,KR,5281996248.84311
2013,ID,LT,40640829.4196362
2013,ID,LU,63380990.530471
2013,ID,LV,26498852.5220709
2013,ID,MT,9680226.71926978
2013,ID,MX,1087429700.29052
2013,ID,NL,1021106850.82939
2013,ID,NO,496469774.192967
2013,ID,PL,508182209.006921
2013,ID,PT,193672754.508744
2013,ID,RO,193542598.071239
2013,ID,RU,2020596367.83674
2013,ID,SE,402966337.595891
2013,ID,SI,81160437.6729372
2013,ID,SK,116715820.364957
2013,ID,TR,1704889974.98104
2013,ID,TW,2679299149.48155
2013,ID,US,15978188860.9176
2013,ID,WA,45910406556.6939
2013,ID,WE,750912720.742309
2013,ID,WF,4068557836.41106
2013,ID,WL,3022956884.48594
2013,ID,WM,9089075810.14917
2013,ID,ZA,258748147.524768
2013,IE,AT,177896047.384188
2013,IE,AU,381599729.022616
2013,IE,BE,467280449.270958
2013,IE,BG,35331778.007471
2013,IE,BR,1527155313.93414
2013,IE,CA,476051526.675279
2013,IE,CH,562240272.811275
2013,IE,CN,1664090758.04456
2013,IE,CY,43500256.3993035
2013,IE,CZ,103129633.129807
2013,IE,DE,1800694713.00977
2013,IE,DK,232472125.593811
2013,IE,EE,20058228.8077405
2013,IE,ES,808803197.594142
2013,IE,FI,187519999.174676
2013,IE,FR,1490779315.40009
2013,IE,GB,5287290128.13951
2013,IE,GR,155731369.407253
2013,IE,HR,24054445.0208609
2013,IE,HU,96883113.8601043
2013,IE,ID,212503292.444845
2013,IE,IE,40393069195.6928
2013,IE,IN,501838617.639731
2013,IE,IT,1111577540.33541
2013,IE,JP,1020018056.14877
2013,IE,KR,501891941.00705
2013,IE,LT,18803796.2777754
2013,IE,LU,62251428.1423891
2013,IE,LV,16008639.4664883
2013,IE,MT,8244541.14158213
2013,IE,MX,414517705.548704
2013,IE,NL,644975890.382836
2013,IE,NO,322647993.373574
2013,IE,PL,215484832.033264
2013,IE,PT,199203141.327377
2013,IE,RO,73890952.1133965
2013,IE,RU,954453235.516525
2013,IE,SE,454080102.374003
2013,IE,SI,24856595.318648
2013,IE,SK,47349870.9704052
2013,IE,TR,309381182.845921
2013,IE,TW,811197131.599039
2013,IE,US,2671465342.72963
2013,IE,WA,1813182951.65937
2013,IE,WE,670161673.640694
2013,IE,WF,1358737587.1227
2013,IE,WL,1132911159.88123
2013,IE,WM,1531055908.87859
2013,IE,ZA,525326579.603978
2013,IN,AT,1438476307.37171
2013,IN,AU,5708659041.58607
2013,IN,BE,4365494227.2723
2013,IN,BG,279183208.236939
2013,IN,BR,7095590426.29293
2013,IN,CA,4927665832.68913
2013,IN,CH,3946776282.2746
2013,IN,CN,31459930037.3342
2013,IN,CY,85446020.2557585
2013,IN,CZ,844853105.686289
2013,IN,DE,16730306190.3773
2013,IN,DK,1254635408.40122
2013,IN,EE,118869672.867429
2013,IN,ES,4611829923.91128
2013,IN,FI,1120681559.97737
2013,IN,FR,9778453725.00919
2013,IN,GB,17084918044.9692
2013,IN,GR,747625674.91401
2013,IN,HR,184870307.965704
2013,IN,HU,622822155.285333
2013,IN,ID,5711105813.00845
2013,IN,IE,970222798.814399
2013,IN,IN,2414151953182.88
2013,IN,IT,6800013256.85663
2013,IN,JP,11732158664.1181
2013,IN,KR,7478060131.45628
2013,IN,LT,158729577.987272
2013,IN,LU,327527003.020027
2013,IN,LV,77439751.5398805
2013,IN,MT,39385103.6070206
2013,IN,MX,4500068647.72059
2013,IN,NL,4857941069.32157
2013,IN,NO,1637179777.25831
2013,IN,PL,2054206193.76154
2013,IN,PT,887054731.659649
2013,IN,RO,704476443.821931
2013,IN,RU,6620053931.0944
2013,IN,SE,2083071265.97844
2013,IN,SI,269820711.643818
2013,IN,SK,513135556.249501
2013,IN,TR,6686654399.94749
2013,IN,TW,5013117521.89876
2013,IN,US,57084551338.1555
2013,IN,WA,102083952596.292
2013,IN,WE,2603484090.18645
2013,IN,WF,33984742132.6347
2013,IN,WL,15318860897.1219
2013,IN,WM,100917157392.004
2013,IN,ZA,1619998948.68911
2013,IT,AT,1255674690.32647
2013,IT,AU,1132834487.78526
2013,IT,BE,1222369669.16774
2013,IT,BG,280187798.036416
2013,IT,BR,1447289561.62527
2013,IT,CA,1303598696.07017
2013,IT,CH,3061835122.02139
2013,IT,CN,4888258580.57156
2013,IT,CY,32932685.0896217
2013,IT,CZ,564579775.899892
2013,IT,DE,8597418486.67313
2013,IT,DK,457260996.392907
2013,IT,EE,45222400.9169309
2013,IT,ES,2151268202.0829
2013,IT,FI,350794295.982835
2013,IT,FR,7383808484.55951
2013,IT,GB,4444432579.25826
2013,IT,GR,673069490.36238
2013,IT,HR,322204301.215426
2013,IT,HU,415638435.500396
2013,IT,ID,393889819.925962
2013,IT,IE,322811725.730285
2013,IT,IN,1234667542.90311
2013,IT,IT,340479315481.518
2013,IT,JP,1973090432.68216
2013,IT,KR,1139911545.89483
2013,IT,LT,107368043.556488
2013,IT,LU,98885996.9123718
2013,IT,LV,34529487.6853248
2013,IT,MT,76230150.8427387
2013,IT,MX,978423101.021743
2013,IT,NL,1100554325.61447
2013,IT,NO,674891601.302779
2013,IT,PL,1207421154.84307
2013,IT,PT,388413341.64461
2013,IT,RO,775916885.853076
2013,IT,RU,2891112784.75587
2013,IT,SE,890139913.320791
2013,IT,SI,490307433.557389
2013,IT,SK,262523473.88611
2013,IT,TR,2272529194.70555
2013,IT,TW,1463310410.26834
2013,IT,US,8080846738.58955
2013,IT,WA,4724577558.27726
2013,IT,WE,1243823886.17626
2013,IT,WF,4787015711.90587
2013,IT,WL,2297176773.36235
2013,IT,WM,6696823651.36993
2013,IT,ZA,195600853.72726
2013,JP,AT,474157327.270352
2013,JP,AU,4796029911.64269
2013,JP,BE,1239901642.93443
2013,JP,BG,70557372.6499345
2013,JP,BR,2975807576.73232
2013,JP,CA,3093909259.68582
2013,JP,CH,1756083450.87627
2013,JP,CN,56952201729.5115
2013,JP,CY,32648263.1454024
2013,JP,CZ,313608452.830829
2013,JP,DE,6659134608.53709
2013,JP,DK,576936759.410866
2013,JP,EE,45060901.7771548
2013,JP,ES,1365259958.06217
2013,JP,FI,407570928.539178
2013,JP,FR,4430637733.76354
2013,JP,GB,4725159961.6173
2013,JP,GR,244852440.384226
2013,JP,HR,49096601.7996188
2013,JP,HU,263559711.195448
2013,JP,ID,4129125061.66105
2013,JP,IE,399160152.997748
2013,JP,IN,5163890367.05824
2013,JP,IT,2164805461.65714
2013,JP,JP,1161817600607.38
2013,JP,KR,12092192656.0007
2013,JP,LT,42244403.4775143
2013,JP,LU,84992717.3965391
2013,JP,LV,25503171.4450737
2013,JP,MT,15542409.0857629
2013,JP,MX,3307251824.96358
2013,JP,NL,1662763482.9942
2013,JP,NO,967333609.275202
2013,JP,PL,607170972.687191
2013,JP,PT,212311008.344588
2013,JP,RO,185057421.340431
2013,JP,RU,4117402066.85478
2013,JP,SE,750095124.163409
2013,JP,SI,83385046.8582243
2013,JP,SK,142363240.926542
2013,JP,TR,1534374388.91174
2013,JP,TW,2513527533.03651
2013,JP,US,32736803766.3183
2013,JP,WA,48376485613.342
2013,JP,WE,843783796.955929
2013,JP,WF,4761198697.7926
2013,JP,WL,9140589784.60123
2013,JP,WM,12276930373.1207
2013,JP,ZA,450462613.549726
2013,KR,AT,605167526.211797
2013,KR,AU,5625528277.59035
2013,KR,BE,1577801564.09386
2013,KR,BG,130251262.638839
2013,KR,BR,4388450671.97432
2013,KR,CA,3572667771.58175
2013,KR,CH,1853535980.76593
2013,KR,CN,55227740968.4483
2013,KR,CY,50491317.3919332
2013,KR,CZ,575787656.249414
2013,KR,DE,7501459528.48378
2013,KR,DK,818892958.435622
2013,KR,EE,63367043.1976447
2013,KR,ES,2304065373.64214
2013,KR,FI,495573668.193323
2013,KR,FR,5100789590.04554
2013,KR,GB,6218964648.38501
2013,KR,GR,531856349.911532
2013,KR,HR,82134079.2711801
2013,KR,HU,491625056.082557
2013,KR,ID,4917867477.88491
2013,KR,IE,423020120.768174
2013,KR,IN,6764453793.98225
2013,KR,IT,3135128973.63475
2013,KR,JP,18614205011.2792
2013,KR,KR,425836340916.713
2013,KR,LT,82639389.1024089
2013,KR,LU,142336985.674569
2013,KR,LV,43716741.1637601
2013,KR,MT,31231930.6570254
2013,KR,MX,3813121211.30318
2013,KR,NL,2347006629.95823
2013,KR,NO,985503952.021435
2013,KR,PL,939320940.667419
2013,KR,PT,364811197.852579
2013,KR,RO,345595113.03111
2013,KR,RU,6832679143.7717
2013,KR,SE,948142572.180092
2013,KR,SI,327162312.64154
2013,KR,SK,365974153.041191
2013,KR,TR,3175475935.83626
2013,KR,TW,2618666024.08561
2013,KR,US,34372078236.3666
2013,KR,WA,53594407279.6929
2013,KR,WE,1562978615.76114
2013,KR,WF,7883011376.91714
2013,KR,WL,12276903184.9747
2013,KR,WM,18311104650.0204
2013,KR,ZA,1044415837.10076
2013,LT,AT,131060268.591716
2013,LT,AU,149704602.563382
2013,LT,BE,168019084.452366
2013,LT,BG,19269870.5487631
2013,LT,BR,94304979.7350469
2013,LT,CA,157520119.547141
2013,LT,CH,156598772.454164
2013,LT,CN,351912769.015163
2013,LT,CY,14806945.8460254
2013,LT,CZ,82415181.3608717
2013,LT,DE,564484932.798174
2013,LT,DK,112802061.741417
2013,LT,EE,192101426.228394
2013,LT,ES,164178219.177279
2013,LT,FI,129441733.687218
2013,LT,FR,372944296.163506
2013,LT,GB,470636905.377916
2013,LT,GR,52870692.9612006
2013,LT,HR,18347905.809278
2013,LT,HU,46803354.219957
2013,LT,ID,88388748.7188365
2013,LT,IE,49183516.6805527
2013,LT,IN,105270391.207162
2013,LT,IT,196497487.237994
2013,LT,JP,149217138.307335
2013,LT,KR,78145828.8457396
2013,LT,LT,13609202210.4639
2013,LT,LU,39393473.3209146
2013,LT,LV,388980197.309828
2013,LT,MT,3812599.86890596
2013,LT,MX,66782171.9203597
2013,LT,NL,344143916.548739
2013,LT,NO,132608983.137699
2013,LT,PL,611505014.580404
2013,LT,PT,60435387.7278491
2013,LT,RO,43847405.0988684
2013,LT,RU,520082896.881817
2013,LT,SE,230619318.142185
2013,LT,SI,16912601.309607
2013,LT,SK,45517559.6367469
2013,LT,TR,104844173.897605
2013,LT,TW,419793142.928485
2013,LT,US,578627768.622373
2013,LT,WA,551994577.515132
2013,LT,WE,324152200.380921
2013,LT,WF,295380337.999309
2013,LT,WL,141468893.900119
2013,LT,WM,1005888947.48345
2013,LT,ZA,50804229.804177
2013,LU,AT,64273669.0701039
2013,LU,AU,118151586.141641
2013,LU,BE,126943172.804371
2013,LU,BG,14755473.2210764
2013,LU,BR,138747180.674209
2013,LU,CA,122148707.461277
2013,LU,CH,144804402.711211
2013,LU,CN,335233279.23435
2013,LU,CY,15577851.6598996
2013,LU,CZ,45607186.0661181
2013,LU,DE,415091101.585972
2013,LU,DK,65752803.4876528
2013,LU,EE,8783491.77996274
2013,LU,ES,149432753.034934
2013,LU,FI,57031776.1701018
2013,LU,FR,445752510.333346
2013,LU,GB,302176250.929377
2013,LU,GR,55115876.6608259
2013,LU,HR,11551967.1710444
2013,LU,HU,40375486.2496048
2013,LU,ID,67110023.4437879
2013,LU,IE,36874771.0242781
2013,LU,IN,136270081.081449
2013,LU,IT,181613351.632798
2013,LU,JP,179467811.565364
2013,LU,KR,105452394.836292
2013,LU,LT,10300720.7088462
2013,LU,LU,2937524061.94302
2013,LU,LV,7079575.42194317
2013,LU,MT,2201937.76555061
2013,LU,MX,112580516.724734
2013,LU,NL,203028409.690077
2013,LU,NO,96651741.6566781
2013,LU,PL,76890840.5876312
2013,LU,PT,68796887.2481821
2013,LU,RO,33411389.7357158
2013,LU,RU,196746825.209135
2013,LU,SE,107200291.399009
2013,LU,SI,24947974.2218488
2013,LU,SK,21144036.2185823
2013,LU,TR,103873830.435756
2013,LU,TW,492026463.59211
2013,LU,US,429451395.16763
2013,LU,WA,357770094.775923
2013,LU,WE,119087199.684911
2013,LU,WF,230476180.564518
2013,LU,WL,232681984.832741
2013,LU,WM,312608334.507639
2013,LU,ZA,74049946.462667
2013,LV,AT,51095022.6682523
2013,LV,AU,62134683.5851448
2013,LV,BE,67782702.530274
2013,LV,BG,15894017.2718339
2013,LV,BR,57044625.1929249
2013,LV,CA,60058550.0884145
2013,LV,CH,77499088.6929994
2013,LV,CN,177674041.347384
2013,LV,CY,8415098.47066403
2013,LV,CZ,43063614.0563597
2013,LV,DE,345093007.901428
2013,LV,DK,96457096.3563642
2013,LV,EE,201416132.121867
2013,LV,ES,66727076.0044254
2013,LV,FI,113718954.39117
2013,LV,FR,166596630.512667
2013,LV,GB,186000932.085092
2013,LV,GR,28864274.4305197
2013,LV,HR,12591698.1260135
2013,LV,HU,24060808.0161247
2013,LV,ID,33845525.4080344
2013,LV,IE,28359038.8361221
2013,LV,IN,66700254.1047108
2013,LV,IT,90840962.6989257
2013,LV,JP,84076881.465791
2013,LV,KR,50050937.865633
2013,LV,LT,359168533.451752
2013,LV,LU,11371214.0850407
2013,LV,LV,8370411371.08975
2013,LV,MT,2368654.91339176
2013,LV,MX,42512965.8940849
2013,LV,NL,105350378.654334
2013,LV,NO,188233070.256389
2013,LV,PL,131286141.275277
2013,LV,PT,30218941.3969051
2013,LV,RO,25447122.2775075
2013,LV,RU,479489474.365401
2013,LV,SE,200796043.129664
2013,LV,SI,11263267.786923
2013,LV,SK,25258790.9613838
2013,LV,TR,92247901.4995793
2013,LV,TW,520354623.827582
2013,LV,US,211806812.043618
2013,LV,WA,248980721.259474
2013,LV,WE,114867966.856858
2013,LV,WF,164991599.421727
2013,LV,WL,86548786.8659151
2013,LV,WM,438240091.804852
2013,LV,ZA,18767342.6486581
2013,MT,AT,23208898.6052588
2013,MT,AU,34703405.1597663
2013,MT,BE,25997060.9243189
2013,MT,BG,12449868.2167351
2013,MT,BR,41014314.6271705
2013,MT,CA,32878472.8110329
2013,MT,CH,34184924.0436823
2013,MT,CN,75401431.9492476
2013,MT,CY,15884863.3404667
2013,MT,CZ,19015603.2014142
2013,MT,DE,61151947.0059059
2013,MT,DK,20009014.7403758
2013,MT,EE,10750067.133347
2013,MT,ES,37731680.6381992
2013,MT,FI,28262514.0330781
2013,MT,FR,64744083.3177033
2013,MT,GB,64458888.1691788
2013,MT,GR,33766340.0661706
2013,MT,HR,11091586.5909791
2013,MT,HU,20086509.5192919
2013,MT,ID,30658392.9457753
2013,MT,IE,17225381.3013088
2013,MT,IN,42356215.1423155
2013,MT,IT,62983666.1313103
2013,MT,JP,62046964.1607549
2013,MT,KR,70509189.1421956
2013,MT,LT,7502151.40608044
2013,MT,LU,7743252.13704358
2013,MT,LV,8636387.44510665
2013,MT,MT,1244975253.91214
2013,MT,MX,32805502.9710725
2013,MT,NL,32657699.6423021
2013,MT,NO,35863907.9007961
2013,MT,PL,27690720.5029043
2013,MT,PT,24459770.4171012
2013,MT,RO,15631064.6864676
2013,MT,RU,52087792.0175468
2013,MT,SE,28782047.9009504
2013,MT,SI,12690563.2088698
2013,MT,SK,11470917.8297033
2013,MT,TR,38879752.9972841
2013,MT,TW,158182074.034976
2013,MT,US,87597253.7463951
2013,MT,WA,77723843.2335454
2013,MT,WE,52310546.2625369
2013,MT,WF,130304078.817682
2013,MT,WL,41665110.2948922
2013,MT,WM,126851149.283442
2013,MT,ZA,20375241.102551
2013,MX,AT,253509557.511839
2013,MX,AU,1003928202.4992
2013,MX,BE,610077495.796829
2013,MX,BG,47022309.3806452
2013,MX,BR,3369987970.19952
2013,MX,CA,6504071012.61096
2013,MX,CH,1565979141.44457
2013,MX,CN,6233959985.0142
2013,MX,CY,21825090.8123231
2013,MX,CZ,161457126.281398
2013,MX,DE,2409107681.8777
2013,MX,DK,163479856.169693
2013,MX,EE,21901829.3289812
2013,MX,ES,1813460309.49263
2013,MX,FI,198788721.440678
2013,MX,FR,1375290202.20097
2013,MX,GB,1799007582.85372
2013,MX,GR,131779531.200889
2013,MX,HR,31904010.6864173
2013,MX,HU,144681486.711758
2013,MX,ID,427219135.192008
2013,MX,IE,223751806.364003
2013,MX,IN,1960671435.36495
2013,MX,IT,971331667.842285
2013,MX,JP,2892175144.21712
2013,MX,KR,1039698853.23877
2013,MX,LT,64943138.4452661
2013,MX,LU,58825497.9922938
2013,MX,LV,17251736.6533789
2013,MX,MT,7844084.79522931
2013,MX,MX,491376675841.787
2013,MX,NL,665582489.854371
2013,MX,NO,354983764.235547
2013,MX,PL,273889296.580442
2013,MX,PT,161104461.456158
2013,MX,RO,136784379.455039
2013,MX,RU,974196692.319094
2013,MX,SE,283397065.931189
2013,MX,SI,43134083.3074547
2013,MX,SK,62279441.2411097
2013,MX,TR,836390836.879387
2013,MX,TW,1676906232.32308
2013,MX,US,85012445306.2493
2013,MX,WA,6315828612.45169
2013,MX,WE,313876325.232518
2013,MX,WF,1499567829.4465
2013,MX,WL,17783025760.972
2013,MX,WM,3973461847.32921
2013,MX,ZA,148026582.73935
2013,NL,AT,1079322029.96679
2013,NL,AU,987194192.207987
2013,NL,BE,6822049875.08294
2013,NL,BG,139478031.940881
2013,NL,BR,1273462053.51438
2013,NL,CA,1148887414.49499
2013,NL,CH,1880245306.02414
2013,NL,CN,5375107998.03994
2013,NL,CY,52988879.5393304
2013,NL,CZ,550841034.677169
2013,NL,DE,15435255395.5836
2013,NL,DK,810317341.263341
2013,NL,EE,57347679.3086259
2013,NL,ES,2352405128.08272
2013,NL,FI,697534740.386733
2013,NL,FR,7074425781.64694
2013,NL,GB,10665367322.3089
2013,NL,GR,620279704.977676
2013,NL,HR,121662118.386751
2013,NL,HU,382083283.594988
2013,NL,ID,514087559.222558
2013,NL,IE,789007826.285632
2013,NL,IN,1248231447.18599
2013,NL,IT,3664402692.46598
2013,NL,JP,2327446790.17892
2013,NL,KR,1210163168.819
2013,NL,LT,241903563.332504
2013,NL,LU,828853760.891668
2013,NL,LV,53920432.8515596
2013,NL,MT,21444284.6581796
2013,NL,MX,990236674.357457
2013,NL,NL,107773816783.649
2013,NL,NO,1115777828.77843
2013,NL,PL,1280534714.64202
2013,NL,PT,420728627.664599
2013,NL,RO,338266089.326626
2013,NL,RU,2613193686.65327
2013,NL,SE,1648329842.29416
2013,NL,SI,108903308.564457
2013,NL,SK,190840444.488933
2013,NL,TR,1144935575.59672
2013,NL,TW,1737002427.31085
2013,NL,US,7267527571.28161
2013,NL,WA,4831710280.18862
2013,NL,WE,838430064.343685
2013,NL,WF,3387385549.12113
2013,NL,WL,2094099867.20192
2013,NL,WM,4410498080.26904
2013,NL,ZA,387670837.055204
2013,NO,AT,226255095.991703
2013,NO,AU,533414207.091501
2013,NO,BE,1000263190.84263
2013,NO,BG,30185121.1981584
2013,NO,BR,783232061.717338
2013,NO,CA,544090888.655091
2013,NO,CH,784956395.48031
2013,NO,CN,2272408654.51814
2013,NO,CY,36962448.1256484
2013,NO,CZ,113592127.077897
2013,NO,DE,4576124061.5577
2013,NO,DK,737041961.983597
2013,NO,EE,26842094.8230612
2013,NO,ES,749144106.105212
2013,NO,FI,426339944.908094
2013,NO,FR,2403338031.34357
2013,NO,GB,4394256745.53245
2013,NO,GR,131730899.967011
2013,NO,HR,23164230.4938061
2013,NO,HU,72234610.1665377
2013,NO,ID,217637813.984175
2013,NO,IE,278744372.84876
2013,NO,IN,695801999.931349
2013,NO,IT,1045421114.73326
2013,NO,JP,1205533079.1628
2013,NO,KR,625974133.570857
2013,NO,LT,64170686.7095511
2013,NO,LU,115032048.128128
2013,NO,LV,26232952.3926809
2013,NO,MT,17500582.5803363
2013,NO,MX,522591290.839995
2013,NO,NL,1369172722.72269
2013,NO,NO,34551746058.1897
2013,NO,PL,436937448.950578
2013,NO,PT,151990684.3177
2013,NO,RO,71179908.7470797
2013,NO,RU,828438501.521816
2013,NO,SE,1230720761.11297
2013,NO,SI,25670877.2442555
2013,NO,SK,46829081.2211431
2013,NO,TR,682978962.029257
2013,NO,TW,1740524036.16329
2013,NO,US,3256469422.17349
2013,NO,WA,1437385565.33621
